Reading velocity data and mesh from: /scratch/general/nfs1/u1447794/Phase4/turbulent_channel_data/velocity_
Data matrix X is n by m: 16384 x 1000
POD error with  4  modes: 0.8443759549294912
#################################################################
#################################################################
Running on GPU
Number of terms in polynomial library: 15
Total number of parameters in DESMO: 92575
Epoch [2141/60000], Rec Loss: 0.013286286034, Spatial ortho loss: 0.00089599, L1 loss: 7.5128 
Epoch [2151/60000], Rec Loss: 0.017636390403, Spatial ortho loss: 0.00089808, L1 loss: 7.4988 
Epoch [2161/60000], Rec Loss: 0.012714819051, Spatial ortho loss: 0.00090174, L1 loss: 7.4852 
Epoch [2171/60000], Rec Loss: 0.009992407635, Spatial ortho loss: 0.00090371, L1 loss: 7.4699 
Epoch [2181/60000], Rec Loss: 0.010362146422, Spatial ortho loss: 0.00090408, L1 loss: 7.4576 
Epoch [2191/60000], Rec Loss: 0.009977693669, Spatial ortho loss: 0.00090398, L1 loss: 7.4512 
Epoch [2201/60000], Rec Loss: 0.009972708300, Spatial ortho loss: 0.00090381, L1 loss: 7.4461 
Epoch [2211/60000], Rec Loss: 0.010005575605, Spatial ortho loss: 0.00090379, L1 loss: 7.4378 
Epoch [2221/60000], Rec Loss: 0.009981499054, Spatial ortho loss: 0.00090397, L1 loss: 7.4302 
Epoch [2231/60000], Rec Loss: 0.009962694719, Spatial ortho loss: 0.00090430, L1 loss: 7.4273 
Epoch [2241/60000], Rec Loss: 0.009931122884, Spatial ortho loss: 0.00090472, L1 loss: 7.4180 
Epoch [2251/60000], Rec Loss: 0.009872482158, Spatial ortho loss: 0.00090524, L1 loss: 7.4076 
Epoch [2261/60000], Rec Loss: 0.009820201434, Spatial ortho loss: 0.00090580, L1 loss: 7.4007 
Epoch [2271/60000], Rec Loss: 0.009742184542, Spatial ortho loss: 0.00090642, L1 loss: 7.3990 
Epoch [2281/60000], Rec Loss: 0.009690538980, Spatial ortho loss: 0.00090704, L1 loss: 7.3884 
Epoch [2291/60000], Rec Loss: 0.009601756930, Spatial ortho loss: 0.00090770, L1 loss: 7.3821 
Epoch [2301/60000], Rec Loss: 0.009623085149, Spatial ortho loss: 0.00090835, L1 loss: 7.3802 
Epoch [2311/60000], Rec Loss: 0.009656799957, Spatial ortho loss: 0.00090909, L1 loss: 7.3684 
Epoch [2321/60000], Rec Loss: 0.010768622160, Spatial ortho loss: 0.00090993, L1 loss: 7.3615 
Epoch [2331/60000], Rec Loss: 0.014280955307, Spatial ortho loss: 0.00091187, L1 loss: 7.3529 
Epoch [2341/60000], Rec Loss: 0.009933920577, Spatial ortho loss: 0.00091552, L1 loss: 7.3381 
Epoch [2351/60000], Rec Loss: 0.008818380535, Spatial ortho loss: 0.00091801, L1 loss: 7.3292 
Epoch [2361/60000], Rec Loss: 0.008925051428, Spatial ortho loss: 0.00091857, L1 loss: 7.3182 
